,title_id,title,start_year,rating,votes
116,tt0463998,Freedom Writers,2007,7.6,77935
117,tt1133985,Green Lantern,2011,5.5,282417
118,tt0695199,House Party,1990,7.5,359
119,tt0099800,House Party,1990,6.4,14916
120,tt0102065,House Party 2,1991,5.2,6580
121,tt0110064,House Party 3,1994,4.6,5284
122,tt0131436,I Got the Hook Up,1998,4.0,2281
123,tt0160401,In Too Deep,1999,6.2,6629
124,tt0439630,Initial D,2005,6.3,8619
125,tt4841640,Janoskians: Untold and Untrue,2015,3.7,161
126,tt7038964,Kid-E-Cats,2016,6.9,100
127,tt0091369,Labyrinth,1986,7.3,134658
128,tt0892318,Letters to Juliet,2010,6.5,99313
129,tt4006302,Level 16,2018,6.0,11445
130,tt0337592,Love Don't Cost a Thing,2003,5.1,8754
131,tt1602479,Love in a Puff,2010,7.1,2615
132,tt0116996,Mars Attacks!,1996,6.4,224704
133,tt5301662,Marshall,2017,7.2,23988
134,tt0270980,My Boss's Daughter,2003,4.7,29402
135,tt0282770,Mystery Men,1998,6.1,29
136,tt0132347,Mystery Men,1999,6.1,66980
137,tt0087843,Once Upon a Time in America,1984,8.3,344144
138,tt1982806,Open Season 2,2008,6.1,17
139,tt1107365,Open Season 2,2008,5.5,23943
140,tt0181739,Osmosis Jones,2001,6.3,35869
141,tt0409182,Poseidon,2006,5.7,103961
142,tt0120014,Rhyme & Reason,1997,7.4,883
143,tt1230168,Same Kind of Different as Me,2017,6.6,8132
144,tt0332379,School of Rock,2003,7.2,300520
145,tt5073746,Snervous Tyler Oakley,2015,5.4,473
146,tt0314353,Tears of the Sun,2003,6.6,121446
147,tt0080453,The Blue Lagoon,1980,5.8,69326
148,tt0091129,The Golden Child,1986,5.9,55971
149,tt2821370,The Interview,2013,8.8,7
150,tt3552864,The Interview,2014,7.8,9
151,tt3243356,The Interview,2013,9.2,14
152,tt3670986,The Interview,2014,5.6,51
153,tt2788710,The Interview,2014,6.5,326655
154,tt0117218,The Nutty Professor,1996,5.6,116359
155,tt15260794,Turning Point: 9/11 and the War on Terror,2021,8.0,9018
156,tt0107206,In the Line of Fire,1993,7.2,102409
157,tt14518756,Hometown Cha-Cha-Cha,2021,8.5,10410
158,tt15170710,The Ingenuity of the Househusband,2021,6.7,416
159,tt1077097,2 Alone in Paris,2008,5.4,2511
160,tt12912830,Bread Barbershop,2020,7.4,129
161,tt7285618,Wind River,2017,7.5,14
162,tt5362988,Wind River,2017,7.7,244457
163,tt1170399,C Kkompany,2008,5.5,1126
164,tt13024974,D.P.,2021,8.2,4856
165,tt1221133,EMI: Liya Hai To Chukana Padega,2008,4.4,607
166,tt15299690,He's All That,2021,4.4,28
167,tt13751434,He's All That,2021,7.6,13
168,tt4590256,He's All That,2021,4.3,23785
169,tt13573450,I Heart Arlo,2021,6.9,211
170,tt15192042,King of Boys: The Return of the King,2021,5.8,251
171,tt0408976,Krishna Cottage,2004,5.1,1168
172,tt0348662,Kucch To Hai,2003,4.3,915
173,tt0456500,Kyaa Kool Hai Hum,2005,6.1,3525
174,tt5290620,Kyaa Kool Hain Hum 3,2016,1.9,4347
175,tt2027138,Kyaa Super Kool Hain Hum,2012,5.0,3915
176,tt0297241,Kyo Kii... Main Jhuth Nahin Bolta,2001,5.3,2217
177,tt1608777,"LSD: Love, Sex Aur Dhokha",2010,7.2,5671
178,tt1395054,Once Upon a Time in Mumbaai,2010,7.4,17584
179,tt1890513,Ragini MMS,2011,5.1,2646
180,tt2609218,Ragini MMS 2,2014,3.9,2893
181,tt4699982,Rebellion,2016,7.1,3767
182,tt5832978,Rebellion,2016,7.6,115
183,tt0811066,Shootout at Lokhandwala,2007,7.1,10181
184,tt1954206,The Dirty Picture,2011,6.6,9630
185,tt15192032,Titletown High,2021,5.5,325
186,tt11595836,Family Reunion,2020,7.2,9
187,tt11516504,Family Reunion,2020,8.8,7
188,tt14539744,"Bob Ross: Happy Accidents, Betrayal & Greed",2021,6.9,5797
189,tt10888878,Clickbait,2021,7.2,50595
190,tt14164176,Clickbait,2020,6.9,9
191,tt15233856,John of God: The Crimes of a Spiritual Healer,2021,6.5,802
192,tt15128558,Motel Makeover,2021,4.9,706
193,tt8849428,Open Your Eyes,2020,7.1,278
194,tt13495314,Open Your Eyes,2021,6.5,1444
195,tt11487298,Open Your Eyes,2020,7.9,8
196,tt12492264,Open Your Eyes,2021,4.2,172
197,tt13053222,Post Mortem: No One Dies in Skarnes,2021,7.1,3281
198,tt8722624,Really Love,2020,6.0,825
199,tt2402157,The November Man,2014,6.2,67583
200,tt12829958,The Old Ways,2020,5.4,5864
201,tt12278956,The Old Ways,2020,8.8,8
202,tt15293256,The River Runner,2021,6.9,1641
203,tt4779326,The Water Man,2020,5.4,3842
204,tt6889042,Count Me In,2021,6.8,1779
205,tt10403144,Count Me In,2020,7.6,20
206,tt15101946,Untold: Caitlyn Jenner,2021,6.4,2427
207,tt11073148,Boomika,2021,5.5,2537
208,tt11657662,The Witcher: Nightmare of the Wolf,2021,7.2,42111
209,tt14167428,Comedy Premium League,2021,4.7,1513
210,tt15101964,Everything Will Be Fine,2021,6.2,339
211,tt15263980,Everything Will Be Fine,2021,6.2,19
212,tt8098636,Gunshot,2018,6.8,613
213,tt15772846,Korean Cold Noodle Rhapsody,2021,7.6,22
214,tt14428606,Man in Love,2021,6.9,1705
215,tt10731768,Sweet Girl,2021,5.5,30880
216,tt12109530,The Chair,2021,7.6,83
217,tt15241492,The Chair,2021,8.2,19
218,tt11834150,The Chair,2021,7.2,16142
219,tt13514644,The Chair,2020,9.1,7
220,tt11834184,The Chair,2021,7.6,450
221,tt6714432,The Loud House Movie,2021,6.2,1940
222,tt1758692,Like Crazy,2011,6.6,61548
223,tt12881516,Black Island,2021,5.2,2727
224,tt0112553,Bombay,1995,8.1,12564
225,tt1579366,Bombay,1995,7.7,13
226,tt8115702,Go! Go! Cory Carson,2020,7.9,242
227,tt15085784,Memories of a Murderer: The Nilsen Tapes,2021,6.3,3245
228,tt8879894,The Defeated,2020,7.0,5774
229,tt11594766,The Secret Diary of an Exchange Student,2021,5.3,881
230,tt2846232,Walk of Shame,2013,7.8,163
231,tt2714418,Walk of Shame,2013,6.9,11
232,tt2463288,Walk of Shame,2014,6.0,54380
233,tt8993398,Rascal Does Not Dream of Bunny Girl Senpai,2018,8.1,10649
234,tt0107822,The Piano,1993,7.5,87495
235,tt10230994,Beckett,2021,5.6,25404
236,tt11343600,Brand New Cherry Flavor,2021,7.1,14694
237,tt14252964,Gone for Good,2021,6.3,3982
238,tt15068148,The Kingdom,2021,6.5,1355
239,tt15483266,The Kingdom,2021,7.0,234
240,tt14940012,The Kingdom,2021,7.9,11
241,tt15290740,The Kingdom,2021,7.8,98
242,tt9731288,Valeria,2020,6.5,5603
243,tt10183912,AlRawabi School for Girls,2021,7.4,5777
244,tt14494898,Lokillo: Nothing's the Same,2021,4.6,51
245,tt9174358,Monster Hunter: Legends of the Guild,2021,5.1,1250
246,tt15078760,Bake Squad,2021,6.9,683
247,tt13648220,Misha and the Wolves,2021,6.7,2383
248,tt12783454,The Kissing Booth 3,2021,4.7,15808
249,tt2058107,The Railway Man,2013,7.1,40035
250,tt9165438,Gabby's Dollhouse,2021,7.1,367
251,tt16077338,I Need Romance,2021,7.9,28
252,tt9266592,The Crowned Clown,2019,8.0,906
253,tt15085802,Untold: Malice at the Palace,2021,7.5,7625
254,tt1441951,Quartet,2012,6.8,20261
255,tt14033300,Slay,2021,3.2,103
256,tt6060444,The Paper Tigers,2020,6.3,4263
257,tt9073940,Hit & Run,2021,7.0,8602
258,tt12810568,Hit & Run,2020,8.1,177
259,tt11516468,Hit & Run,2021,7.1,308
260,tt13357946,Navarasa,2021,5.8,3488
261,tt13113544,Quam's Money,2020,3.6,65
262,tt10675724,The Swarm,2020,5.3,6825
263,tt14366176,Vivo,2021,7.7,34
264,tt6338498,Vivo,2021,6.7,17850
265,tt2112124,Chennai Express,2013,6.0,53666
266,tt4103686,City of God: 10 Years Later,2013,6.4,1317
267,tt13244024,Lady Boss: The Jackie Collins Story,2021,6.8,392
268,tt2385126,'76,2016,5.6,223
269,tt18212948,Aftermath,2020,10.0,7
270,tt13959532,Aftermath,2020,6.8,6
271,tt10550778,Aftermath,2020,7.4,24
272,tt12711128,Aftermath,2021,8.9,5572
273,tt12799156,Aftermath,2020,7.2,5
274,tt14207190,Aftermath,2021,6.9,277
275,tt10293662,Aftermath,2021,8.0,3492
276,tt14128898,Aftermath,2021,5.0,26
277,tt10691162,Aftermath,2021,5.3,15321
278,tt10911880,Aftermath,2020,7.4,18
279,tt15225390,Aftermath,2021,7.5,37
280,tt15049206,Cocaine Cowboys: The Kings of Miami,2021,7.1,2667
281,tt11937662,Control Z,2020,6.9,8304
282,tt12433294,Control Z,2021,8.1,77
283,tt3530668,Autumn's Concerto,2009,7.9,488
284,tt0113280,Heavy,1995,6.8,4984
285,tt4381290,Office Girls,2011,6.8,150
286,tt11224358,Pray Away,2021,6.5,2766
287,tt15036416,Shiny_Flakes: The Teenage Drug Lord,2021,7.3,4635
288,tt14992232,Top Secret UFO Projects: Declassified,2021,5.5,1396
289,tt6707142,Two Fathers,2013,8.0,59
290,tt0103786,Beethoven,1992,5.7,71193
291,tt0106375,Beethoven's 2nd,1993,4.9,27911
292,tt0442933,Beowulf,2007,6.3,167393
293,tt2158405,Beowulf,2007,7.9,30
294,tt3344680,Boyka: Undisputed,2016,6.9,28693
295,tt0264464,Catch Me If You Can,2002,8.1,943040
296,tt0594821,Catch Me If You Can,2002,4.7,31
297,tt0844471,Cloudy with a Chance of Meatballs,2009,6.9,227207
298,tt1478314,Cloudy with a Chance of Meatballs,2009,7.1,97
299,tt0149261,Deep Blue Sea,1999,5.9,132597
300,tt0091042,Ferris Bueller's Day Off,1986,7.8,349393
301,tt10027726,Five Feet Apart,2019,8.3,8
302,tt10016330,Five Feet Apart,2019,7.8,6
303,tt6472976,Five Feet Apart,2019,7.2,62548
304,tt0349467,Freedomland,2006,5.1,16290
305,tt0452625,Good Luck Chuck,2007,5.6,90006
306,tt1375666,Inception,2010,8.8,2277720
307,tt1695201,Inception,2010,8.3,24
