,title_id,title,start_year,rating,votes
169,tt11760772,Nuclear Family,2020,6.6,211
170,tt15254840,Nuclear Family,2021,6.8,400
171,tt15705752,Nuclear Family,2021,7.1,25
172,tt9140632,The Great North,2021,6.5,3530
173,tt7587890,The Rookie,2018,8.0,35988
174,tt0096697,The Simpsons,1989,8.7,396307
175,tt3850598,BMF,2021,7.2,3406
176,tt6364492,SEC Storied,2011,7.5,23
177,tt3599298,Gemini,2016,8.1,13
178,tt5795086,Gemini,2017,5.4,5021
179,tt6792666,Gemini,2017,5.5,30
180,tt0203259,Law & Order: Special Victims Unit,1999,8.1,101286
181,tt2244495,The Eric Andre Show,2012,8.6,17520
182,tt7238990,This World Alone,2018,4.9,117
183,tt8773094,Alter Ego,2021,5.2,108
184,tt14706578,Alter Ego,2021,4.1,279
185,tt6852534,Funhouse,2019,5.3,7092
186,tt8183720,Funhouse,2018,7.9,29
187,tt9214684,Home Economics,2021,6.6,3562
188,tt8595140,The Conners,2018,5.4,10157
189,tt6525298,The Conners,2017,4.1,9
190,tt15341442,The Croods: Family Tree,2021,6.8,2185
191,tt2712740,The Goldbergs,2013,8.0,36702
192,tt7670568,The Masked Singer,2019,5.8,4334
193,tt12682076,The Wonder Years,2021,5.8,3801
194,tt12690356,GMA3: What You Need to Know,2020,4.8,35
195,tt3444938,The Tonight Show Starring Jimmy Fallon,2014,7.1,17873
196,tt7375124,Will & Grace,2017,6.0,11
197,tt5101410,Will & Grace,2016,8.8,179
198,tt1375670,Grown Ups,2010,5.9,248176
199,tt2202734,Mom,2012,7.5,42
200,tt2660806,Mom,2013,7.3,34418
201,tt2313360,Mom,2013,7.8,6
202,tt2669348,Mom,2013,5.5,14
203,tt2154785,Mom,2012,7.6,51
204,tt5817158,To Tell the Truth,2016,6.3,772
205,tt14714724,Dark Side of Football,2021,5.9,80
206,tt0282291,Divorce Court,1999,4.2,313
207,tt1667321,On Chesil Beach,2017,6.3,11165
208,tt11655202,Riders of Justice,2020,7.5,46355
209,tt11835762,Stalker,2020,7.5,30
210,tt11957450,Stalker,2020,5.5,511
211,tt13161144,Stalker,2020,9.3,39
212,tt6605136,Stalker,2019,5.6,11
213,tt9854248,Stalker,2019,3.7,20
214,tt9729166,Stalker,2020,8.0,5664
215,tt7542576,All About Nina,2018,6.2,2785
216,tt15483738,Chuck's World,2016,9.0,5
217,tt9159144,Dark Side of the Ring,2019,8.7,2827
218,tt7233674,Hitman: Agent 47,2015,6.3,7
219,tt2679042,Hitman: Agent 47,2015,5.7,90472
220,tt4962966,Hitman: Agent 47,2015,7.4,11
221,tt0264734,Joseph: King of Dreams,2000,6.4,12830
222,tt14055798,Killer Cases,2020,7.0,109
223,tt15437980,Level Playing Field,2021,5.5,62
224,tt5164432,"Love, Simon",2018,7.5,111980
225,tt8106608,"Love, Simon",2018,7.3,14
226,tt4500922,Maze Runner: The Death Cure,2018,6.2,134530
227,tt7941602,Maze Runner: The Death Cure,2018,8.3,54
228,tt7965762,Maze Runner: The Death Cure,2018,7.6,8
229,tt7926502,Maze Runner: The Death Cure,2018,5.3,19
230,tt11815758,The Big Leap,2021,7.4,2408
231,tt5437928,Colette,2018,6.7,23114
232,tt15386860,John Bronco Rides Again,2021,6.8,102
233,tt8042500,Y: The Last Man,2021,5.9,14018
234,tt9286908,High Ground,2020,6.5,1904
235,tt10405532,Detainee 001,2021,6.3,139
236,tt10133226,Holey Moley,2019,7.0,1090
237,tt8835850,Holey Moley,2019,7.0,38
238,tt18256914,Project Bakeover,2021,8.9,9
239,tt11420972,Salvage Kings,2019,8.2,69
240,tt1129442,Transporter 3,2008,6.0,166125
241,tt6466524,Worst to First,2017,7.1,50
242,tt7245030,La La Land,2016,5.4,7
243,tt3783958,La La Land,2016,8.0,567303
244,tt9113406,Wu-Tang: An American Saga,2019,8.3,7194
245,tt3315342,Logan,2017,8.1,733287
246,tt6923602,Logan,2017,7.3,73
247,tt6647510,Logan,2017,8.3,11
248,tt7248070,Logan,2017,6.1,16
249,tt0136668,SportsCenter,1979,8.0,2361
250,tt0858419,Bolden,2019,5.4,540
251,tt13890060,The D'Amelio Show,2021,2.4,1383
252,tt11617052,Undine,2020,6.6,6885
253,tt6817944,About Endlessness,2019,6.8,6350
254,tt4472508,Death in Texas,2020,5.6,574
